filename,width,height,class,xmin,ymin,xmax,ymax
11953_jpg.rf.4b850dd486d44e5834a260df3e81226a.jpg,640,640,pancake,0,0,640,640
15639_jpg.rf.4b7368717c84a058168c95c965b7dcd5.jpg,640,640,Beef Curry,0,2,640,640
11459_jpg.rf.4b0a61ed3ce94c1928d1a097bda55b39.jpg,732,732,Rice,0,0,732,732
14688_jpg.rf.4b88f41674628c5d2f7241c89232bd1b.jpg,722,722,sandwich,0,0,722,722
6154_jpg.rf.4b9dbc5aa55a1f7dcd09f881fac413d4.jpg,640,640,steak,0,0,640,640
15815_jpg.rf.4ba894358d919a95c99ec2163e9ae8a1.jpg,640,640,Beef Curry,2,0,640,640
333800_jpg.rf.4bbe1ddae3441088c2ebd5560fde6d90.jpg,672,672,hot - sour soup,0,0,672,672
8946_jpg.rf.4b9a7c5bbb75712ed15c1477b619f674.jpg,693,693,fried shrimp,0,0,693,693
8459_jpg.rf.4b9a2eedd095916efa6e8b4db3994495.jpg,640,640,roast chicken,0,0,640,640
104441_jpg.rf.4bae67778ba6a5d9f0805665022f26cb.jpg,732,732,apple pie,0,0,732,732
132785_jpg.rf.4bbc7defd11ff3ecea07600a9f622051.jpg,722,722,french bread,0,0,722,722
340837_jpg.rf.4bce44c0ebd583602ca9a8093c7ed3dc.jpg,640,640,hot - sour soup,0,0,640,640
7501_jpg.rf.4bbcd708925ac08b1eae67e80b6fb701.jpg,722,722,cold tofu,0,0,722,722
78010_jpg.rf.4b983832ed030c55f0ae88b33fdcd955.jpg,732,732,french bread,0,0,732,732
10655_jpg.rf.4bcb103a98e4868bdb123dd7602e13e0.jpg,640,640,Sushi,0,0,640,640
13756_jpg.rf.4c0f11eb2c23a07dc4dae5bad560afb0.jpg,722,722,Rice,0,0,722,722
13027_jpg.rf.4ba9d273f1b5c00ef59c1744c2ddffcb.jpg,732,732,Toast,0,0,732,732
8035_jpg.rf.4bba2cf91f2901ce5f9bccb0b8181d06.jpg,732,732,boiled chicken and vegetables,0,0,732,732
8946_jpg.rf.4bd6e777995ad918c3f2f6135c7b8617.jpg,640,640,fried shrimp,0,0,640,640
14660_jpg.rf.4bd650b8b426db7b9ce6108f862ef19c.jpg,703,703,sandwich,0,0,703,703
14919_jpg.rf.4bfcbf8b1a7e1f3a3d23ddd8fb99b515.jpg,661,661,french fries,0,0,661,661
13714_jpg.rf.4bd1473dd0fca8ce18c587b7e6bf9dfc.jpg,722,722,spaghetti,0,0,722,722
895_jpg.rf.4bf6687c2d0cefdfcdec7045df7027fa.jpg,741,741,Fried Rice,0,0,741,741
12081_jpg.rf.4bb9780dfddfe497f421386d4244de46.jpg,672,672,Rice,0,0,672,672
2602_jpg.rf.4c0ad655fe7efa12d94ea6c1d26ae230.jpg,722,722,spaghetti,0,0,722,722
66358_jpg.rf.4c14434840a387046cc4d20891136a32.jpg,651,651,lamb kebab,0,0,651,651
14475_jpg.rf.4bf562960825fccb8bd7a32a81bf465f.jpg,693,693,sandwich,0,0,693,693
6952_jpg.rf.4bb561a8a13aea4bf4f2a7639e7173b6.jpg,640,640,Toast,0,0,640,640
97877_jpg.rf.4bbba7c682f21f77c685e2035334e891.jpg,640,640,chicken nuggets,0,0,640,640
15266_jpg.rf.4bf9d1b0b20793d6d361a1b0e8178d5a.jpg,640,640,short cake,0,0,640,640
11534_jpg.rf.4bbf7b9d65f8db3eeefc69559493b868.jpg,672,672,chicken-n-egg on rice,0,0,672,672
11776_jpg.rf.4c159ebd8b9c6983cc98b227e04dd645.jpg,651,651,potato salad,0,0,651,651
594_jpg.rf.4c1af798935a92237cb48fa9c221facc.jpg,693,693,Rice,0,0,693,693
97799_jpg.rf.4c0f2dfdff64b98ec72d150fa527a213.jpg,651,651,chicken nuggets,0,0,651,651
44851_jpg.rf.4c0bceed316b0ab21aed29d93c253585.jpg,732,732,bagel,0,0,732,732
7474_jpg.rf.4c29aa7e67cb94ed96a0ff2091475960.jpg,703,703,cold tofu,0,0,703,703
623_jpg.rf.4c2151a311118193992b05c4b46917bf.jpg,640,640,Sushi,0,0,640,640
143063_jpg.rf.4c2c73e556977dba1e303da31e85332d.jpg,703,703,nachos,0,0,703,703
74427_jpg.rf.4c4faad7d8188634b33205185bf09911.jpg,640,640,waffle,0,0,640,640
132226_jpg.rf.4c3360682bb7df70ceb4500139f09e8c.jpg,713,713,french bread,0,0,713,713
74635_jpg.rf.4c421336014cb213884a7202f99df7c1.jpg,672,672,waffle,0,0,672,672
97924_jpg.rf.4c46f35455c8f173d942c9d30be25e40.jpg,722,722,chicken nuggets,0,0,722,722
45209_jpg.rf.4cad9a8aac1919996b710773409eb6ad.jpg,722,722,popcorn,0,0,722,722
11781_jpg.rf.4c725348ecdcccc42c00b6e86de9dd65.jpg,640,640,potato salad,0,0,640,640
9184_jpg.rf.4c784d653fd64d81586d7b08a1266950.jpg,722,722,Fried Rice,0,0,722,722
9113_jpg.rf.4c2c16c60f5a2fcfa86e206e472b11c0.jpg,713,713,cold tofu,0,0,713,713
107142_jpg.rf.4c9459d4d94efaf803936487b5fb3047.jpg,661,661,popcorn,0,0,661,661
16316_jpg.rf.4c7327d54f34ae34d44709a5195c05c8.jpg,640,640,french bread,0,0,640,640
8028_jpg.rf.4c811fa982612b8c2b60bcbefdcdc500.jpg,640,640,boiled chicken and vegetables,0,0,640,640
1291_jpg.rf.4c5e845a36ce57402585c52f9ac85232.jpg,672,672,croissant,0,0,672,672
11804_jpg.rf.4c9d1be05e73f2afb2841ed612329e99.jpg,640,640,pancake,0,0,640,640
15900_jpg.rf.4c9f4e61eb54cfd76e197ad5ff014ea0.jpg,651,651,Rice,0,0,651,651
81292_jpg.rf.4c26114f63e7709209c63c4810f3d9b2.jpg,672,672,chicken nuggets,0,0,672,672
13519_jpg.rf.4c5fe800cd38ea046807a7a9cf496096.jpg,672,672,hot dog,0,0,672,672
78656_jpg.rf.4c828a047ed66a839e293d6365ba890a.jpg,713,713,french bread,0,0,713,713
847_jpg.rf.4c22280e55c2ad48ac773dc41f16b95f.jpg,732,732,Fried Rice,0,0,732,732
96092_jpg.rf.4c7dfef61346bfd940bb0c157095ba27.jpg,683,683,waffle,0,0,683,683
116803_jpg.rf.4c94af1cb114010fe1e6a6e1973ba1df.jpg,672,672,popcorn,0,0,672,672
153642_jpg.rf.4c88710671ce3458dab4ab3b9c537dd9.jpg,703,703,apple pie,0,0,703,703
1730_jpg.rf.4cb6e65b4ee25b26d865a37fbede8dc7.jpg,640,640,Pizza,0,0,640,640
109198_jpg.rf.4c7adba198dd8c95e60c2cc410491a15.jpg,661,661,donut,0,0,661,661
14351_jpg.rf.4cbc099b92495cc6230012684700cf33.jpg,651,651,Pizza,0,0,651,651
628_jpg.rf.4cebf56ec5950ac0e81ae7d359e11875.jpg,651,651,Sushi,0,0,651,651
335281_jpg.rf.4ce6c5a89f6404f9cfd8c32a41f5f112.jpg,732,732,hot - sour soup,0,0,732,732
37596_jpg.rf.4cbffc4c282ad9a15910d75c535d0cfb.jpg,672,672,lamb kebab,0,0,672,672
15610_jpg.rf.4ceda904f7907d82eb8d3faa44f1ab9c.jpg,640,640,chicken-n-egg on rice,0,0,640,640
332210_jpg.rf.4ccfbffabc0f9d8e605f7c512ee71072.jpg,640,640,eggplant with garlic sauce,0,0,640,640
16093_jpg.rf.4cdf04fec09657bbe32bfad1f342b0dc.jpg,640,640,Rice,0,0,640,640
91385_jpg.rf.4d15f6c880b1cb04360684a20a387586.jpg,661,661,scrambled egg,0,0,661,661
83218_jpg.rf.4cfa0d74aa8119738a63fbb9526f491a.jpg,640,640,chicken nuggets,0,0,640,640
1847_jpg.rf.4d36931e5aa869f0ceb8c05371e0259c.jpg,713,713,sandwich,0,0,713,713
2199_jpg.rf.4d08292b32577d0272f979312c767049.jpg,640,640,ramen noodle,0,0,640,640
14554_jpg.rf.4d2ed47c472d1b6a1d2287bd75880a90.jpg,640,640,Beef Curry,1,2,640,640
74517_jpg.rf.4d33195cc2789ba75783d2fe3b3b28ed.jpg,732,732,pancake,0,0,732,732
13735_jpg.rf.4ccc787fc1b51d9159e719210a2967a0.jpg,640,640,Rice,0,0,640,640
29428_jpg.rf.4cfe4deecca5d1b180c60135bce403b5.jpg,703,703,scrambled egg,0,0,703,703
2288_jpg.rf.4d479e3999bba6ca68a691adef6bd09e.jpg,640,640,ramen noodle,0,0,640,640
15297_jpg.rf.4d3f91910245ea1babf877ba81b0b0a6.jpg,703,703,ramen noodle,0,0,703,703
103137_jpg.rf.4d1684a9fa8e900072de3be1d030ae98.jpg,703,703,nachos,0,0,703,703
97799_jpg.rf.4d3340a62315616badb2a574edf3b699.jpg,722,722,chicken nuggets,0,0,722,722
93667_jpg.rf.4d4efaee81a8f098f2d2adcc00fe08ca.jpg,640,640,oatmeal,0,0,640,640
102855_jpg.rf.4d4914c68dc051e3aaa1526731eb4993.jpg,713,713,nachos,0,0,713,713
1727_jpg.rf.4d43cf5cb23753d0b07ef9c46d34d1fb.jpg,640,640,Pizza,0,0,640,640
15299_jpg.rf.4d531aeb45f11edce36b4dabd97cc929.jpg,703,703,ramen noodle,0,0,703,703
8493_jpg.rf.4d3bfed288d155a177878eba3b896a62.jpg,651,651,roast chicken,0,0,651,651
2249_jpg.rf.4d4cb9ff3e67044c6eea9e6d8a09082d.jpg,640,640,ramen noodle,0,0,640,640
14778_jpg.rf.4d81a4428e3a5ffda79a257f1180954c.jpg,703,703,ramen noodle,0,0,703,703
6171_jpg.rf.4d4dce4abee3e0d735c28ef3b523770c.jpg,722,722,steak,0,0,722,722
9963_jpg.rf.4d91143eb44217bb3f27205f03271c86.jpg,661,661,pancake,0,0,661,661
89604_jpg.rf.4d5ae22425316cbf47407fd353880751.jpg,651,651,bagel,0,0,651,651
50728_jpg.rf.4cecde3fa53d29fa4f5ba69e85931e78.jpg,661,661,lamb kebab,0,0,661,661
10582_jpg.rf.4d7ec647d5507cc640a989a23d680cce.jpg,703,703,Fried Rice,0,0,703,703
82671_jpg.rf.4d7f22b58885cf4a9d3f97a6cda769ad.jpg,722,722,chicken nuggets,0,0,722,722
16690_jpg.rf.4d5b45c1d18c768de69f72e55cffa892.jpg,741,741,Rice,0,0,741,741
334182_jpg.rf.4d7ae924935bdc80c85d20ab41f926d4.jpg,722,722,hot - sour soup,0,0,722,722
7499_jpg.rf.4d8a39d1315b576919b205663eba34cb.jpg,640,640,cold tofu,0,0,640,640
8473_jpg.rf.4d619211235651d1a1fdf9fe3b3da08b.jpg,661,661,roast chicken,0,0,661,661
45358_jpg.rf.4d9bbc67bc2b6219c1d026954b54e7e2.jpg,640,640,bagel,0,0,640,640
100895_jpg.rf.4d95f82a79ef3367bffe97caad6c02ff.jpg,672,672,nachos,0,0,672,672
83454_jpg.rf.4d5665fb3811cc794f6fb9817a4843ac.jpg,640,640,chicken nuggets,0,0,640,640
16691_jpg.rf.4d7c63cddb4b50c4693ec1cf0a9b67a9.jpg,640,640,Rice,0,0,640,640
2230_jpg.rf.4d74c470db45aa67ade0891729269be9.jpg,732,732,ramen noodle,0,0,732,732
602_jpg.rf.4db11f324d71f8b86026cc2717481953.jpg,732,732,Sushi,0,0,732,732
94695_jpg.rf.4dbd0b76cf536f4cf57d92260c1a3538.jpg,640,640,scrambled egg,0,0,640,640
11065_jpg.rf.4e03f8fa4add4edec2ae3710d2f5f72e.jpg,651,651,Fried Rice,0,0,651,651
1238_jpg.rf.4d95eb4488407d0025a8380fda672d80.jpg,640,640,croissant,0,0,640,640
15389_jpg.rf.4da5d01f454cdd044a217a982d092160.jpg,703,703,waffle,0,0,703,703
7938_jpg.rf.4dc78da6d4c370b5bac21889c74b96e6.jpg,651,651,boiled chicken and vegetables,0,0,651,651
554_jpg.rf.4dc6b1b7c353f7a65d7df70d6e997068.jpg,722,722,Beef Curry,0,0,722,722
508_jpg.rf.4de2ca388cd475eab25a58ac6cd07a07.jpg,693,693,Rice,0,0,693,693
13984_jpg.rf.4dea96110e5f78ed87c9f2d2d960dd79.jpg,640,640,Pizza,0,0,640,640
6918_jpg.rf.4dfdd7da60153b6b0a8297bd923452f9.jpg,693,693,Toast,0,0,693,693
142452_jpg.rf.4d99eb10a5367b789834f78136a2316c.jpg,732,732,nachos,0,0,732,732
45685_jpg.rf.4dfbc37956343b1b55837346df1deccd.jpg,722,722,di san xian,0,0,722,722
9019_jpg.rf.4dce7730c479f20c74947ea6995bff71.jpg,732,732,fried shrimp,0,0,732,732
10662_jpg.rf.4dd806e725ccc8bd44a729121d4cbb03.jpg,651,651,ramen noodle,0,0,651,651
2258_jpg.rf.4db55d7a72eb8b79fa19ba6df2683b8c.jpg,703,703,ramen noodle,0,0,703,703
13522_jpg.rf.4e07e82068e243585acf64923f938bd0.jpg,732,732,hot dog,0,0,732,732
78315_jpg.rf.4e3ccdd3f36a19f954fc883a2316ebfa.jpg,661,661,french bread,0,0,661,661
51878_jpg.rf.4e39cbf4b7a1ad0bbba0ef30b51a7b7c.jpg,713,713,donut,0,0,713,713
45848_jpg.rf.4dd32072a045b7d1953970b4d322b3b4.jpg,640,640,di san xian,0,0,640,640
11068_jpg.rf.4e3791f32e05bc72b184bc867c33f509.jpg,640,640,Beef Curry,0,0,640,640
45801_jpg.rf.4e2e83863614980155c5c8c76496cbaf.jpg,672,672,di san xian,0,0,672,672
15890_jpg.rf.4e0b39f479f105164b071794a3ebcd80.jpg,672,672,Pizza,0,0,672,672
76614_jpg.rf.4e3bc2f9f671ced76ca18dc0ea8be8e8.jpg,683,683,french bread,0,0,683,683
3924_jpg.rf.4de9d7864f051f6188068ddf35298006.jpg,703,703,omelet,0,0,703,703
11171_jpg.rf.4e2400adc6761f443eb7bbaa8e01afd1.jpg,732,732,Beef Curry,0,0,732,732
332196_jpg.rf.4e314c962720c2d59dfaad81413325b7.jpg,640,640,eggplant with garlic sauce,0,0,640,640
13753_jpg.rf.4e319844ac412897e6bfbf117bda8034.jpg,683,683,Sushi,0,0,683,683
1818_jpg.rf.4e3d26ef0bb0955746e3281bf94460c8.jpg,683,683,sandwich,0,0,683,683
13679_jpg.rf.4e468d4709ea319209334d8fef8284d5.jpg,703,703,Toast,0,0,703,703
36934_jpg.rf.4e45df566b3bc045da8df1e8f57d05ab.jpg,640,640,popcorn,0,0,640,640
1189_jpg.rf.4e712b6cb09f0cd15a67c0deb1ceb433.jpg,640,640,Toast,0,0,640,640
97824_jpg.rf.4e409baed1606647a77a92665eba75d6.jpg,703,703,oatmeal,0,0,703,703
13647_jpg.rf.4e7d68b5f12d4fc77bfaa78e32079d3d.jpg,713,713,hot dog,0,0,713,713
1744_jpg.rf.4eb81297dba94cd502371512838a455a.jpg,732,732,Pizza,0,0,732,732
94020_jpg.rf.4e600f60b142044cc576dae2701250a6.jpg,640,640,oatmeal,2,0,640,640
14081_jpg.rf.4e8b922eab75674fd9f011cd163923d9.jpg,640,640,Rice,0,9,640,640
120864_jpg.rf.4e6f180ffed1af2b08bd5b774687af75.jpg,640,640,popcorn,0,0,640,640
94447_jpg.rf.4e4e9b85d4b5b868d415dc47044a12de.jpg,672,672,pancake,0,0,672,672
1805_jpg.rf.4e7c22f4a609cdcbb31aba6ba8fccf0f.jpg,693,693,sandwich,0,0,693,693
107068_jpg.rf.4eb8e9e4697c81f7058eba0e4e722dc7.jpg,741,741,bagel,0,0,741,741
8515_jpg.rf.4e8a88830cc94409690fd3507927e96c.jpg,713,713,roast chicken,0,0,713,713
13760_jpg.rf.4ebc1458ffa145326a6de80e4cbbd265.jpg,640,640,french fries,0,0,640,640
15894_jpg.rf.4e7e641218f6cf62c9be155919a11bd3.jpg,703,703,Rice,0,0,703,703
12991_jpg.rf.4e69c111806c13ed67113d0694fab4cc.jpg,732,732,french fries,0,0,732,732
143757_jpg.rf.4ebdc0851fce171436db6f681082f969.jpg,640,640,lasagna,0,0,640,640
15745_jpg.rf.4ed167d1fb2448e548339acb92895245.jpg,661,661,spaghetti,0,0,661,661
1884_jpg.rf.4ea5031f94f4989b9da8431121d76234.jpg,640,640,sandwich,0,0,640,640
1103_jpg.rf.4e724eb02a614f1be0693c7b87cdff5a.jpg,703,703,Toast,0,0,703,703
15372_jpg.rf.4ed24f31a5ad49b70dd1f0eee0d2dbb4.jpg,661,661,ramen noodle,0,0,661,661
44695_jpg.rf.4ec0c99c83ce6bbcc56711169bdee502.jpg,640,640,bagel,0,0,640,640
2244_jpg.rf.4eb429886a88c2db33b54380895fd6a0.jpg,693,693,ramen noodle,0,0,693,693
97254_jpg.rf.4ee4a21a8454a5605505fb0fc774acd6.jpg,703,703,chicken nuggets,0,0,703,703
3950_jpg.rf.4ed2af0daf57edaf21685a66344b6be2.jpg,703,703,omelet,0,0,703,703
14468_jpg.rf.4ee7054303487b36da18fcd9244006f0.jpg,722,722,waffle,0,0,722,722
8939_jpg.rf.4ed13835d9232f9b32d96516c6866fbf.jpg,640,640,fried shrimp,0,0,640,640
8467_jpg.rf.4e9df0fb202fd013f986480c128baabf.jpg,640,640,roast chicken,0,0,640,640
132266_jpg.rf.4e832fcd3a62b3d38cbfad6140d69dd6.jpg,651,651,french bread,0,0,651,651
11666_jpg.rf.4ef3742fc39f914b03f47fd5b115b457.jpg,693,693,ramen noodle,0,0,693,693
9123_jpg.rf.4ee93da7dd631aaebcf11667aa291f3a.jpg,640,640,ramen noodle,0,0,640,640
2203_jpg.rf.4ef5950b81266c2ee7a858502bd88272.jpg,693,693,ramen noodle,0,0,693,693
2288_jpg.rf.4ef14219d340639b336f47d301e9bd63.jpg,722,722,ramen noodle,0,0,722,722
48408_jpg.rf.4eecb704132dc02d12532c8fcff500ff.jpg,640,640,bagel,0,0,640,640
151511_jpg.rf.4effa26110f56a15cfee3513b949ae2b.jpg,722,722,popcorn,0,0,722,722
14657_jpg.rf.4f19c1c393dc1cb9975ecc6f68086769.jpg,640,640,Sushi,0,0,640,640
11060_jpg.rf.4f336d256b6e7f2c3910c6d6aaf59ee0.jpg,693,693,Beef Curry,0,0,693,693
3902_jpg.rf.4f3f8c8c8d55e575b169229329fc11bf.jpg,640,640,omelet,0,0,640,640
10952_jpg.rf.4f160f6d447f630e030062e195270abf.jpg,651,651,Rice,0,0,651,651
8975_jpg.rf.4f3c39b79b79a0905755d07d41ab67d5.jpg,722,722,fried shrimp,0,0,722,722
7460_jpg.rf.4eef06610b5ac4cbebf4b2ae7f2e4a4d.jpg,732,732,cold tofu,0,0,732,732
45818_jpg.rf.4f00082156b497a0fc00e18f39b6f1e3.jpg,640,640,di san xian,0,0,640,640
1781_jpg.rf.4f466bdb9d6f88ea2de26477dbfd6ce4.jpg,640,640,Pizza,0,0,640,640
51793_jpg.rf.4f0699fd4e2709214d8d834a53c64e6a.jpg,703,703,donut,0,0,703,703
333909_jpg.rf.4f118c63bde04eb9df889faad16543d3.jpg,661,661,hot - sour soup,0,0,661,661
15929_jpg.rf.4f33c5a419c1586819b483abb4d9c8a3.jpg,640,640,chicken-n-egg on rice,0,0,640,640
546_jpg.rf.4f611e977bb65978ce695981b4b845f3.jpg,640,640,Beef Curry,0,0,640,640
16690_jpg.rf.4f436ae0d2e6384701a98354eb938ac8.jpg,693,693,Rice,0,0,693,693
11789_jpg.rf.4f07d8dcdb96b210eeccd6f762586ea9.jpg,640,640,potato salad,0,0,640,640
11751_jpg.rf.4f2913c84f64b545810da60c1a017c88.jpg,640,640,potato salad,0,0,640,640
143035_jpg.rf.4f3fab1156e10d441c46a7d4b4a16dcb.jpg,683,683,nachos,0,0,683,683
14674_jpg.rf.4f6e5c326ecea3a2e306e5fe51dfcd04.jpg,693,693,sandwich,0,0,693,693
107232_jpg.rf.4f1a09297aa0df13eebd3912cd640184.jpg,640,640,donut,0,0,640,640
132260_jpg.rf.4f6e0bf6d838314ebf1ffb6137816c0f.jpg,713,713,french bread,0,0,713,713
13541_jpg.rf.4f6e3ac96ebce0564fba485d903f7af7.jpg,640,640,hot dog,0,0,640,640
97924_jpg.rf.4f7d8ca99159dce15c959ef8249f6bc7.jpg,722,722,chicken nuggets,0,0,722,722
2204_jpg.rf.4f76cab131d7ab0b2c29fa48ad3db61b.jpg,683,683,ramen noodle,0,0,683,683
45454_jpg.rf.4fbfd68a2b319361174ff3d9632f40af.jpg,640,640,bagel,0,0,640,640
10634_jpg.rf.4fc8a866bd8f885025e5cd9565cfc215.jpg,640,640,Rice,0,0,640,640
16164_jpg.rf.4fccb423e7bc67a6ae78ac36b40d9272.jpg,713,713,Rice,0,0,713,713
78254_jpg.rf.4fd434634b97608f3cffcf0f1747a68a.jpg,651,651,french bread,0,0,651,651
146011_jpg.rf.4fb95d34ea47189596c7ce7e38885266.jpg,640,640,oatmeal,0,0,640,640
520_jpg.rf.4fa2af4286155540b67e6b2b36f6b4de.jpg,703,703,Beef Curry,0,0,703,703
150550_jpg.rf.4fb0e5ae4fb3995aa384a16d14ed2bce.jpg,640,640,popcorn,0,0,640,640
17101_jpg.rf.4fd4200a4718da6f8b54efea8da7c63a.jpg,640,640,short cake,0,0,640,640
136327_jpg.rf.4fbdf5140aacc16c0c5daaafa5fa52e4.jpg,722,722,bagel,0,0,722,722
134656_jpg.rf.4fc04efe6dda8c177fbebd72be54a81f.jpg,640,640,di san xian,0,0,640,640
11066_jpg.rf.4fc22366d0f4c2c0a85dbacee0fe21dd.jpg,661,661,Toast,0,0,661,661
15900_jpg.rf.500058dd99c67fb8ae1b6da86b80459d.jpg,640,640,Rice,0,0,640,640
1118_jpg.rf.4fe37de28590c1db5fd35c6abd2d8c46.jpg,732,732,Toast,0,0,732,732
13694_jpg.rf.4f7c172eb394ca71ede7515ae6d53d5c.jpg,640,640,Toast,0,0,640,640
1724_jpg.rf.5041013a36703717d9f6aba5e0c53cb0.jpg,640,640,Pizza,0,0,640,640
15622_jpg.rf.50077a5f32fddc4d02023cde07081ccf.jpg,640,640,spaghetti,0,0,640,640
22_jpg.rf.4fe4aed511bfe05d65ed5a3f40e13b0b.jpg,640,640,cold tofu,0,0,640,640
11818_jpg.rf.4fe8067bcd3e78a8356fb01e948e339d.jpg,661,661,potato salad,0,0,661,661
15803_jpg.rf.4fd3e3cb6e046bfd17de2b1ba8af5cd1.jpg,651,651,french bread,0,0,651,651
13535_jpg.rf.50286c2321788d7e2b2ff7f6cd7511e4.jpg,722,722,hot dog,0,0,722,722
11573_jpg.rf.504215a967627bcf7bbe9d68967dc544.jpg,640,640,Rice,0,0,640,640
52866_jpg.rf.503313855a01913fce66133c907101fb.jpg,640,640,lamb kebab,0,0,640,640
98126_jpg.rf.50462b7272177edbc597c20fec7b6316.jpg,640,640,tiramisu,0,0,640,640
11411_jpg.rf.5074c10b25043867cfe14a37bc74a91f.jpg,651,651,Rice,0,0,651,651
106904_jpg.rf.5058f9731afc44e7772cc78324e56360.jpg,640,640,donut,0,0,640,640
132284_jpg.rf.500d98b7dcd9c30811fdc438739f84ea.jpg,672,672,french bread,0,0,672,672
37280_jpg.rf.5008ca03cfbbc9a423cb551fed33f86a.jpg,651,651,lamb kebab,0,0,651,651
640_jpg.rf.5059da7937b7f7cb851c28201efd97bb.jpg,722,722,Sushi,0,0,722,722
50083_jpg.rf.4fe5ea80881941a9eb24d816c1fc8cc3.jpg,672,672,donut,0,0,672,672
16839_jpg.rf.5075c26d89f947c94970d3e8148158d8.jpg,661,661,french bread,0,0,661,661
8021_jpg.rf.503e90b281c759cb73216ace2b098b22.jpg,703,703,boiled chicken and vegetables,0,0,703,703
10586_jpg.rf.504f0b35db74c5e325f09c4a9f44ffe5.jpg,732,732,Rice,0,0,732,732
1537_jpg.rf.502107dc3462c76d8c393e0de5456988.jpg,651,651,sandwich,0,0,651,651
93062_jpg.rf.507280120d102649de70c89aceacc0d3.jpg,693,693,scrambled egg,0,0,693,693
15554_jpg.rf.50832fa9d73ddb56673a004d1edfaf3e.jpg,640,640,Pizza,0,0,640,640
15172_jpg.rf.50bd6d7188433e1d7e6f6c4df43c7da6.jpg,703,703,Sushi,0,0,703,703
12985_jpg.rf.506ca21b0a847847d2e45ea24763acdd.jpg,651,651,french fries,0,0,651,651
9325_jpg.rf.509a750db1fd73af397e8846f9d9ecfb.jpg,640,640,sandwich,0,0,640,640
3973_jpg.rf.50c12ac634dc1edbfed3158f1f557382.jpg,693,693,omelet,0,0,693,693
7516_jpg.rf.50ae2dbd0975eff605838de342e72789.jpg,651,651,cold tofu,0,0,651,651
8989_jpg.rf.50c37158f35dc65533b4954b12ac9b68.jpg,640,640,fried shrimp,0,0,640,640
15599_jpg.rf.509f1225b74686feec342af3e6f73e09.jpg,651,651,ramen noodle,0,0,651,651
14427_jpg.rf.508b898fff7b561453cce2473eb7dfee.jpg,640,640,Beef Curry,0,5,640,640
15073_jpg.rf.50bf13586083f91144e2446695f8b68a.jpg,661,661,Sushi,0,0,661,661
14657_jpg.rf.50cc622d0c201e360bf55063b1d2adcc.jpg,703,703,Sushi,0,0,703,703
13203_jpg.rf.50a318fcbc0c8897600ce4e560a08a88.jpg,683,683,waffle,0,0,683,683
95172_jpg.rf.50b34c165a6066415c83815c32563a29.jpg,713,713,oatmeal,0,0,713,713
186918_jpg.rf.50a4de1fc5d1b61a24b3bf9cfe07cf50.jpg,640,640,chicken nuggets,0,0,640,640
89604_jpg.rf.50e611787a380d90c0e72c37ef3f74c8.jpg,651,651,bagel,0,0,651,651
16441_jpg.rf.50fcb234c673d472172a16686ff71727.jpg,640,640,croissant,0,0,640,640
37274_jpg.rf.50ceb641cbaa7c8b5e209d2de765db27.jpg,713,713,lasagna,0,0,713,713
13880_jpg.rf.50e4e004e4f0bd48e02098b97952667a.jpg,713,713,ramen noodle,0,0,713,713
587_jpg.rf.50d2d51534daf0b4ba3d6c3a84643fa5.jpg,640,640,Rice,0,0,640,640
78220_jpg.rf.50cb65c687412856b50d1694470b0501.jpg,640,640,french bread,0,0,640,640
384_jpg.rf.5111b2505afd481394ab95eb36811042.jpg,661,661,chicken-n-egg on rice,0,0,661,660
18231_jpg.rf.50d4b34fe3c41c19f56f7d30c38c88e5.jpg,693,693,short cake,0,0,693,693
37188_jpg.rf.51213ff74b3d3c1a0a430e6e6af0a292.jpg,640,640,lamb kebab,0,0,640,640
92032_jpg.rf.51284fcfb57491a04f51be733d7caa21.jpg,640,640,scrambled egg,0,0,640,640
13521_jpg.rf.50f251eb39420ba5e598265c13945d9e.jpg,640,640,hot dog,0,0,640,640
12223_jpg.rf.50e92ca166c2f10a9c73206d0fd07160.jpg,713,713,chicken nuggets,0,0,713,713
2460_jpg.rf.51095fa7e1c8deb0ea2f7c099706923d.jpg,640,640,Fried Rice,0,0,640,640
92462_jpg.rf.512013e54efaa7256905c24f68365919.jpg,651,651,scrambled egg,0,0,651,651
121039_jpg.rf.512f886989eaae1db97b78692dbbae13.jpg,693,693,popcorn,0,0,693,693
12300_jpg.rf.51317e2a94a078c59b8a7f00a77385f7.jpg,640,640,pancake,0,0,640,640
14695_jpg.rf.515647aa38d023586aaebbcb70eaf6b5.jpg,640,640,spaghetti,0,0,640,640
328625_jpg.rf.511bc9e6e8823f8573a0132144209b6f.jpg,713,713,eggplant with garlic sauce,0,0,713,713
14529_jpg.rf.512cb2e021bc62bbcc44ad55377a3c4b.jpg,683,683,Sushi,0,0,683,683
45509_jpg.rf.51453c446f3e76931840171cffa4f697.jpg,640,640,di san xian,0,0,640,640
51793_jpg.rf.511384f01e7c45af9b95cbe4277239fb.jpg,683,683,donut,0,0,683,683
3991_jpg.rf.514e166fbdc0832e14861af003d18ac2.jpg,722,722,omelet,0,0,722,722
86207_jpg.rf.51455b1cf6ae40e724029ab2da3e85f6.jpg,672,672,bagel,0,0,672,672
8474_jpg.rf.51365d0341bdb46100fe9c7cd80703f1.jpg,672,672,roast chicken,0,0,672,672
